Name,Year,Genre,Budget,Duration,Rating,Language,Industry
Three Men and a Baby,1987,Comedy,11000000,102,6.1,English,Hollywood
Black Widow,1987,Crime,10500000,102,6.4,English,Hollywood
La Bamba,1987,Biography,6500000,108,6.9,English,Hollywood
The Running Man,1987,Action,27000000,101,6.7,English,Hollywood
The Witches of Eastwick,1987,Comedy,22000000,118,6.6,English,Hollywood
The Pick-up Artist,1987,Comedy,15000000,81,5.3,English,Hollywood
The Lost Boys,1987,Comedy,37010639,97,7.3,English,Hollywood
Predator,1987,Action,15000000,107,7.8,English,Hollywood
RoboCop,1987,Action,13000000,102,7.5,English,Hollywood
Adventures in Babysitting,1987,Adventure,7000000,102,6.9,English,Hollywood
The Untouchables,1987,Crime,25000000,119,7.9,English,Hollywood
Spaceballs,1987,Adventure,22700000,96,7.1,English,Hollywood
Raising Arizona,1987,Comedy,6000000,94,7.3,English,Hollywood
Lethal Weapon,1987,Action,15000000,109,7.6,English,Hollywood
Near Dark,1987,Action,5000000,94,7.0,English,Hollywood
Mannequin,1987,Comedy,6000000,90,5.9,English,Hollywood
Masters of the Universe,1987,Action,22000000,106,5.4,English,Hollywood
Fatal Attraction,1987,Drama,14000000,119,6.9,English,Hollywood
Empire of the Sun,1987,Action,35000000,153,7.7,English,Hollywood
No Way Out,1987,Action,15000000,114,7.1,English,Hollywood
Some Kind of Wonderful,1987,Drama,37010639,95,7.1,English,Hollywood
Revenge of the Nerds II: Nerds in Paradise,1987,Comedy,37010639,88,5.1,English,Hollywood
Moonstruck,1987,Comedy,15000000,102,7.1,English,Hollywood
Prince of Darkness,1987,Horror,3000000,102,6.7,English,Hollywood
Maid to Order,1987,Fantasy,3000000,93,5.5,English,Hollywood
Blind Date,1987,Comedy,18000000,95,6.0,English,Hollywood
No Man's Land,1987,Crime,8000000,106,6.1,English,Hollywood
Ishtar,1987,Action,55000000,107,4.5,English,Hollywood
Tough Guys Don't Dance,1987,Comedy,5000000,110,4.8,English,Hollywood
Stakeout,1987,Action,37010639,117,6.6,English,Hollywood
The Garbage Pail Kids Movie,1987,Adventure,1000000,100,2.6,English,Hollywood
Radio Days,1987,Comedy,16000000,88,7.5,English,Hollywood
Project X,1987,Comedy,18000000,108,6.1,English,Hollywood
Three O'Clock High,1987,Comedy,6000000,101,7.1,English,Hollywood
North Shore,1987,Action,37010639,96,6.5,English,Hollywood
The Believers,1987,Crime,13000000,114,6.1,English,Hollywood
House II: the Second Story,1987,Comedy,37010639,88,5.4,English,Hollywood
Death Wish 4: The Crackdown,1987,Action,5000000,99,5.4,English,Hollywood
The Monster Squad,1987,Action,12000000,79,7.0,English,Hollywood
Barfly,1987,Comedy,3000000,100,7.2,English,Hollywood
The Bedroom Window,1987,Crime,8300000,112,6.4,English,Hollywood
House of Games,1987,Crime,37010639,102,7.3,English,Hollywood
Cherry 2000,1987,Action,10000000,99,5.6,English,Hollywood
The Hidden,1987,Horror,5000000,97,7.0,English,Hollywood
Harry and the Hendersons,1987,Comedy,10000000,110,6.0,English,Hollywood
Creepshow 2,1987,Fantasy,3500000,92,6.1,English,Hollywood
Police Academy 4: Citizens on Patrol,1987,Comedy,37010639,88,5.0,English,Hollywood
My Best Friend Is a Vampire,1987,Comedy,37010639,89,6.1,English,Hollywood
Flowers in the Attic,1987,Drama,37010639,93,5.7,English,Hollywood
*batteries not included,1987,Comedy,25000000,106,6.7,English,Hollywood
Roxanne,1987,Comedy,12000000,107,6.6,English,Hollywood
Broadcast News,1987,Comedy,20000000,133,7.2,English,Hollywood
Throw Momma from the Train,1987,Comedy,14000000,88,6.3,English,Hollywood
Amazon Women on the Moon,1987,Comedy,37010639,85,6.2,English,Hollywood
Teen Wolf Too,1987,Comedy,3000000,95,3.4,English,Hollywood
Baby Boom,1987,Comedy,37010639,110,6.3,English,Hollywood
Ernest Goes to Camp,1987,Comedy,3500000,92,5.5,English,Hollywood
Hamburger Hill,1987,Action,37010639,110,6.7,English,Hollywood
Dragnet,1987,Comedy,20000000,106,6.0,English,Hollywood
Bird,1988,Biography,9000000,161,7.2,English,Hollywood
Stealing Home,1988,Drama,37010639,98,6.7,English,Hollywood
Salaam Bombay!,1988,Crime,37010639,113,8.0,English,Hollywood
Punchline,1988,Comedy,15000000,128,5.9,English,Hollywood
Moving,1988,Comedy,37010639,89,6.2,English,Hollywood
Not of This Earth,1988,Comedy,210000,81,4.9,English,Hollywood
And God Created Woman,1988,Comedy,37010639,100,4.3,English,Hollywood
D.O.A.,1988,Mystery,37010639,96,6.2,English,Hollywood
Torch Song Trilogy,1988,Comedy,37010639,120,7.7,English,Hollywood
Vibes,1988,Adventure,18000000,99,5.7,English,Hollywood
Braddock: Missing in Action III,1988,Action,37010639,103,4.9,English,Hollywood
Red Scorpion,1988,Action,16000000,105,5.2,English,Hollywood
Rocket Gibraltar,1988,Drama,3000000,99,6.6,English,Hollywood
The Unholy,1988,Horror,37010639,102,5.0,English,Hollywood
Jack's Back,1988,Crime,1000000,97,5.9,English,Hollywood
Little Nikita,1988,Drama,15000000,98,6.0,English,Hollywood
Casual Sex?,1988,Comedy,37010639,97,5.0,English,Hollywood
Critters 2,1988,Comedy,4500000,86,5.5,English,Hollywood
Vice Versa,1988,Comedy,37010639,98,5.9,English,Hollywood
A New Life,1988,Comedy,37010639,104,5.8,English,Hollywood
Shoot to Kill,1988,Action,15000000,110,6.8,English,Hollywood
The Beast of War,1988,Adventure,8000000,111,7.3,English,Hollywood
Lady in White,1988,Fantasy,4700000,113,6.7,English,Hollywood
Gorillas in the Mist,1988,Biography,22000000,129,7.0,English,Hollywood
Alien Nation,1988,Action,16000000,91,6.3,English,Hollywood
Miracle Mile,1988,Action,3700000,87,7.0,English,Hollywood
Big Top Pee-wee,1988,Adventure,37010639,86,5.1,English,Hollywood
For Keeps?,1988,Comedy,37010639,90,5.9,English,Hollywood
Appointment with Death,1988,Crime,6000000,102,6.2,English,Hollywood
Dead Heat,1988,Action,5000000,86,6.0,English,Hollywood
Talk Radio,1988,Drama,4000000,110,7.3,English,Hollywood
Satisfaction,1988,Comedy,37010639,92,4.9,English,Hollywood
The Milagro Beanfield War,1988,Comedy,22000000,117,6.9,English,Hollywood
18 Again!,1988,Comedy,37010639,93,5.7,English,Hollywood
Bat*21,1988,Drama,37010639,105,6.5,English,Hollywood
1969,1988,Drama,7000000,95,5.8,English,Hollywood
"Bright Lights, Big City",1988,Drama,25000000,107,5.7,English,Hollywood
Messenger of Death,1988,Action,37010639,91,5.5,English,Hollywood
The Chocolate War,1988,Drama,37010639,100,6.7,English,Hollywood
It Takes Two,1988,Comedy,37010639,81,5.4,English,Hollywood
Party Line,1988,Thriller,37010639,91,4.9,English,Hollywood
Spellbinder,1988,Drama,6000000,99,5.8,English,Hollywood
Criminal Law,1988,Crime,37010639,117,5.7,English,Hollywood
Platoon Leader,1988,Drama,37010639,97,5.4,English,Hollywood
Permanent Record,1988,Drama,8000000,91,6.4,English,Hollywood
Hero and the Terror,1988,Action,37010639,96,5.3,English,Hollywood
Illegally Yours,1988,Comedy,13000000,102,4.2,English,Hollywood
Ernest Saves Christmas,1988,Comedy,6000000,95,5.6,English,Hollywood
Feds,1988,Comedy,37010639,82,5.4,English,Hollywood
Moon Over Parador,1988,Comedy,20000000,103,6.0,English,Hollywood
Off Limits,1988,Action,12000000,102,6.2,English,Hollywood
Tapeheads,1988,Comedy,3000000,93,5.7,English,Hollywood
The Good Mother,1988,Drama,14000000,103,5.7,English,Hollywood
Heartbreak Hotel,1988,Comedy,13000000,97,5.7,English,Hollywood
Arthur 2: on the Rocks,1988,Comedy,37010639,113,4.6,English,Hollywood
Everybody's All-American,1988,Drama,22000000,127,6.2,English,Hollywood
Shakedown,1988,Action,6000000,97,6.0,English,Hollywood
Memories of Me,1988,Comedy,12000000,105,5.7,English,Hollywood
The Couch Trip,1988,Comedy,19000000,97,5.8,English,Hollywood
Bad Dreams,1988,Horror,4000000,80,5.6,English,Hollywood
Another Woman,1988,Drama,10000000,81,7.3,English,Hollywood
Sunset,1988,Crime,16000000,102,5.7,English,Hollywood
Cop,1988,Crime,3000000,110,6.4,English,Hollywood
Pulse,1988,Horror,6000000,91,5.4,English,Hollywood
Heart of Midnight,1988,Drama,37010639,93,5.4,English,Hollywood
Switching Channels,1988,Comedy,18000000,105,5.9,English,Hollywood
Miles from Home,1988,Action,37010639,108,5.7,English,Hollywood
Clean and Sober,1988,Drama,37010639,124,6.7,English,Hollywood
Crossing Delancey,1988,Comedy,4000000,97,6.9,English,Hollywood
Things Change,1988,Comedy,37010639,100,7.0,English,Hollywood
Kansas,1988,Crime,37010639,108,5.5,English,Hollywood
Hot to Trot,1988,Comedy,37010639,83,4.4,English,Hollywood
976-EVIL,1988,Comedy,37010639,92,5.1,English,Hollywood
Action Jackson,1988,Action,7000000,96,5.4,English,Hollywood
Fresh Horses,1988,Drama,14000000,105,5.1,English,Hollywood
Phantasm II,1988,Action,3000000,97,6.5,English,Hollywood
Married to the Mob,1988,Comedy,10000000,104,6.2,English,Hollywood
The Land Before Time,1988,Animation,12500000,69,7.4,English,Hollywood
Rambo III,1988,Action,63000000,102,5.8,English,Hollywood
Dangerous Liaisons,1988,Drama,14000000,119,7.6,English,Hollywood
Hairspray,1988,Comedy,2000000,92,7.0,English,Hollywood
Bull Durham,1988,Comedy,7000000,108,7.1,English,Hollywood
The Blob,1988,Horror,19000000,95,6.5,English,Hollywood
Oliver & Company,1988,Animation,31000000,74,6.7,English,Hollywood
Two Moon Junction,1988,Drama,37010639,104,5.1,English,Hollywood
Beaches,1988,Comedy,20000000,123,6.9,English,Hollywood
Red Heat,1988,Action,29000000,104,6.1,English,Hollywood
A Nightmare on Elm Street 4: The Dream Master,1988,Horror,13000000,93,5.7,English,Hollywood
The Accidental Tourist,1988,Drama,37010639,121,6.8,English,Hollywood
Killer Klowns from Outer Space,1988,Comedy,2000000,88,6.2,English,Hollywood
Halloween 4: The Return of Michael Myers,1988,Horror,5000000,88,5.9,English,Hollywood
Bloodsport,1988,Action,1100000,92,6.8,English,Hollywood
Elvira: Mistress of the Dark,1988,Comedy,7500000,96,6.6,English,Hollywood
Young Guns,1988,Action,13000000,107,6.9,English,Hollywood
The Great Outdoors,1988,Comedy,24000000,91,6.6,English,Hollywood
Die Hard,1988,Action,28000000,132,8.2,English,Hollywood
Midnight Run,1988,Action,30000000,126,7.5,English,Hollywood
Beetlejuice,1988,Comedy,15000000,92,7.5,English,Hollywood
Big,1988,Comedy,18000000,104,7.3,English,Hollywood
Rain Man,1988,Drama,25000000,133,8.0,English,Hollywood
Running on Empty,1988,Crime,7000000,116,7.7,English,Hollywood
They Live,1988,Action,4000000,94,7.3,English,Hollywood
Heathers,1988,Comedy,3000000,103,7.2,English,Hollywood
Coming to America,1988,Comedy,39000000,117,7.1,English,Hollywood
Who Framed Roger Rabbit,1988,Animation,70000000,104,7.7,English,Hollywood
Mystic Pizza,1988,Comedy,6000000,104,6.3,English,Hollywood
Mississippi Burning,1988,Crime,15000000,128,7.8,English,Hollywood
Child's Play,1988,Fantasy,9000000,87,6.6,English,Hollywood
Twins,1988,Comedy,15000000,107,6.1,English,Hollywood
The Naked Gun: from the Files of Police Squad!,1988,Comedy,12000000,85,7.6,English,Hollywood
Cocktail,1988,Comedy,20000000,104,5.9,English,Hollywood
Mac and Me,1988,Adventure,13000000,99,3.4,English,Hollywood
Working Girl,1988,Comedy,28000000,113,6.8,English,Hollywood
Scrooged,1988,Comedy,32000000,101,7.0,English,Hollywood
Cocoon: the Return,1988,Adventure,17500000,116,5.4,English,Hollywood
Poltergeist III,1988,Horror,10500000,98,4.7,English,Hollywood
Waxwork,1988,Comedy,3000000,95,6.2,English,Hollywood
Funny Farm,1988,Comedy,19000000,101,6.2,English,Hollywood
Fright Night Part 2,1988,Comedy,7500000,104,5.9,English,Hollywood
Caddyshack II,1988,Comedy,20000000,98,3.8,English,Hollywood
Johnny Be Good,1988,Comedy,22000000,91,4.6,English,Hollywood
Biloxi Blues,1988,Comedy,20000000,106,6.6,English,Hollywood
Short Circuit 2,1988,Comedy,15000000,110,5.7,English,Hollywood
A Night in the Life of Jimmy Reardon,1988,Comedy,37010639,90,5.5,English,Hollywood
The Presidio,1988,Action,37010639,97,6.0,English,Hollywood
Big Business,1988,Comedy,37010639,97,6.4,English,Hollywood
Monkey Shines,1988,Drama,7000000,113,6.2,English,Hollywood
The Seventh Sign,1988,Drama,37010639,97,5.9,English,Hollywood
Masquerade,1988,Drama,12000000,91,6.1,English,Hollywood
Above the Law,1988,Action,7500000,99,6.0,English,Hollywood
The Serpent and the Rainbow,1988,Fantasy,7000000,98,6.5,English,Hollywood
Tucker: The Man and His Dream,1988,Biography,23000000,110,6.9,English,Hollywood
School Daze,1988,Comedy,6500000,121,6.0,English,Hollywood
Night of the Demons,1988,Comedy,1200000,90,6.2,English,Hollywood
I'm Gonna Git You Sucka,1988,Action,3000000,88,6.6,English,Hollywood
Pumpkinhead,1988,Fantasy,3500000,86,6.2,English,Hollywood
Dirty Rotten Scoundrels,1988,Comedy,37010639,110,7.4,English,Hollywood
Friday the 13th Part VII: the New Blood,1988,Horror,2800000,88,5.3,English,Hollywood
License to Drive,1988,Comedy,8000000,88,6.3,English,Hollywood
Colors,1988,Action,6000000,120,6.7,English,Hollywood
My Stepmother Is an Alien,1988,Comedy,20000000,105,5.4,English,Hollywood
Vampire's Kiss,1988,Comedy,2000000,103,6.0,English,Hollywood
The Dead Pool,1988,Action,31000000,91,6.3,English,Hollywood
Eight Men Out,1988,Drama,6000000,119,7.2,English,Hollywood
Stand and Deliver,1988,Biography,37010639,103,7.3,English,Hollywood
Maniac Cop,1988,Action,1100000,85,6.0,English,Hollywood
She's Having a Baby,1988,Comedy,20000000,106,5.9,English,Hollywood
Police Academy 5: Assignment: Miami Beach,1988,Comedy,37010639,90,4.6,English,Hollywood
Tequila Sunrise,1988,Crime,23000000,115,6.1,English,Hollywood
Return of the Living Dead II,1988,Comedy,6200000,89,5.8,English,Hollywood
Happily Ever After,1989,Animation,37010639,75,5.6,English,Hollywood
Heart of Dixie,1989,Drama,8000000,95,5.2,English,Hollywood
Tap,1989,Comedy,37010639,111,6.5,English,Hollywood
A Dry White Season,1989,Drama,9000000,106,7.0,English,Hollywood
The Phantom of the Opera,1989,Drama,37010639,93,5.5,English,Hollywood
Triumph of the Spirit,1989,Biography,37010639,120,6.8,English,Hollywood
The Unbelievable Truth,1989,Comedy,75000,90,7.3,English,Hollywood
True Believer,1989,Crime,37010639,108,6.7,English,Hollywood
Music Box,1989,Crime,37010639,124,7.4,English,Hollywood
The Toxic Avenger Part II,1989,Action,2300000,102,5.1,English,Hollywood
Dead Bang,1989,Action,14500000,102,6.1,English,Hollywood
Gross Anatomy,1989,Drama,8500000,109,6.1,English,Hollywood
Renegades,1989,Action,16000000,106,5.4,English,Hollywood
Sing,1989,Drama,11500000,98,6.9,English,Hollywood
Listen to Me,1989,Drama,37010639,107,5.3,English,Hollywood
Miss Firecracker,1989,Comedy,37010639,102,6.0,English,Hollywood
The Horror Show,1989,Horror,3000000,95,5.0,English,Hollywood
Out Cold,1989,Comedy,37010639,92,5.5,English,Hollywood
The January Man,1989,Action,37010639,97,5.6,English,Hollywood
Dad,1989,Comedy,19000000,117,6.3,English,Hollywood
Wired,1989,Biography,37010639,112,3.7,English,Hollywood
We're No Angels,1989,Comedy,20000000,106,6.1,English,Hollywood
Johnny Handsome,1989,Crime,20000000,94,6.1,English,Hollywood
Who's Harry Crumb?,1989,Comedy,37010639,94,5.9,English,Hollywood
The Mighty Quinn,1989,Action,37010639,98,6.0,English,Hollywood
Fat Man and Little Boy,1989,Biography,30000000,127,6.5,English,Hollywood
Police Academy 6: City Under Siege,1989,Comedy,12000000,84,4.4,English,Hollywood
Her Alibi,1989,Comedy,37010639,94,5.8,English,Hollywood
Pink Cadillac,1989,Action,19000000,122,5.4,English,Hollywood
Three Fugitives,1989,Action,15000000,96,6.2,English,Hollywood
Robot Jox,1989,Action,10000000,85,5.4,English,Hollywood
No Holds Barred,1989,Action,8000000,93,4.4,English,Hollywood
Family Business,1989,Crime,37010639,110,5.7,English,Hollywood
Wicked Stepmother,1989,Comedy,2500000,90,4.3,English,Hollywood
Chattahoochee,1989,Biography,37010639,98,6.3,English,Hollywood
The Big Picture,1989,Comedy,5000000,100,6.2,English,Hollywood
Jacknife,1989,Drama,37010639,102,6.3,English,Hollywood
Lisa,1989,Drama,37010639,95,6.0,English,Hollywood
Lost Angels,1989,Drama,37010639,116,6.0,English,Hollywood
The Lemon Sisters,1989,Comedy,9000000,93,5.0,English,Hollywood
After Midnight,1989,Horror,3000000,90,5.5,English,Hollywood
Rude Awakening,1989,Comedy,10000000,100,4.8,English,Hollywood
Cookie,1989,Comedy,37010639,94,5.4,English,Hollywood
Bloodhounds of Broadway,1989,Comedy,4000000,93,5.5,English,Hollywood
The Toxic Avenger Part III: The Last Temptation of Toxie,1989,Action,37010639,102,4.4,English,Hollywood
River of Death,1989,Action,37010639,107,4.3,English,Hollywood
Staying Together,1989,Comedy,37010639,91,6.2,English,Hollywood
Fast Food,1989,Comedy,37010639,92,4.5,English,Hollywood
Martians Go Home,1989,Comedy,37010639,89,3.1,English,Hollywood
Night Game,1989,Crime,37010639,95,4.9,English,Hollywood
Romero,1989,Biography,37010639,102,7.2,English,Hollywood
84C MoPic,1989,Drama,37010639,95,6.9,English,Hollywood
Rosalie Goes Shopping,1989,Comedy,37010639,94,5.8,English,Hollywood
True Love,1989,Comedy,37010639,104,6.0,English,Hollywood
Second Sight,1989,Comedy,37010639,83,4.4,English,Hollywood
The Return of Swamp Thing,1989,Action,4000000,88,4.7,English,Hollywood
Breaking In,1989,Adventure,6000000,94,6.1,English,Hollywood
Crack House,1989,Action,37010639,90,5.5,English,Hollywood
Prancer,1989,Drama,37010639,103,6.4,English,Hollywood
Rooftops,1989,Action,37010639,98,4.8,English,Hollywood
Cheetah,1989,Adventure,5000000,83,6.0,English,Hollywood
Old Gringo,1989,Adventure,34000000,119,5.8,English,Hollywood
Disorganized Crime,1989,Action,37010639,98,6.3,English,Hollywood
Slaves of New York,1989,Comedy,37010639,124,5.7,English,Hollywood
Damned River,1989,Action,5000000,95,5.0,English,Hollywood
Scenes from the Class Struggle in Beverly Hills,1989,Comedy,37010639,103,6.0,English,Hollywood
The Terror Within,1989,Horror,37010639,88,4.8,English,Hollywood
Farewell to the King,1989,Action,20000000,117,6.3,English,Hollywood
See You in the Morning,1989,Drama,37010639,119,5.8,English,Hollywood
Immediate Family,1989,Drama,14000000,95,6.0,English,Hollywood
In Country,1989,Drama,18000000,120,5.9,English,Hollywood
Winter People,1989,Drama,37010639,110,6.2,English,Hollywood
"Enemies, A Love Story",1989,Comedy,9500000,119,6.6,English,Hollywood
American Ninja 3: Blood Hunt,1989,Action,37010639,89,3.6,English,Hollywood
Physical Evidence,1989,Crime,17000000,99,5.1,English,Hollywood
Worth Winning,1989,Comedy,37010639,103,5.8,English,Hollywood
Brenda Starr,1989,Adventure,16000000,93,4.8,English,Hollywood
How I Got Into College,1989,Comedy,10000000,86,5.8,English,Hollywood
Mortal Passions,1989,Crime,37010639,92,4.5,English,Hollywood
Relentless,1989,Crime,4000000,92,5.9,English,Hollywood
Blind Fury,1989,Action,10000000,86,6.4,English,Hollywood
Longtime Companion,1989,Drama,3000000,96,7.6,English,Hollywood
New York Stories,1989,Comedy,15000000,124,6.4,English,Hollywood
Tango & Cash,1989,Action,55000000,104,6.4,English,Hollywood
Born on the Fourth of July,1989,Biography,14000000,145,7.2,English,Hollywood
Glory,1989,Biography,18000000,122,7.8,English,Hollywood
Parenthood,1989,Comedy,20000000,124,7.0,English,Hollywood
Lethal Weapon 2,1989,Action,28000000,114,7.2,English,Hollywood
National Lampoon's Christmas Vacation,1989,Comedy,27000000,97,7.6,English,Hollywood
The 'Burbs,1989,Comedy,18000000,102,6.9,English,Hollywood
Say Anything,1989,Comedy,37010639,100,7.3,English,Hollywood
Harlem Nights,1989,Comedy,30000000,116,6.1,English,Hollywood
Lock Up,1989,Action,24000000,109,6.4,English,Hollywood
Warlock,1989,Action,7000000,103,6.2,English,Hollywood
"See No Evil, Hear No Evil",1989,Comedy,18000000,103,6.9,English,Hollywood
Casualties of War,1989,Action,22500000,113,7.1,English,Hollywood
The Package,1989,Action,18000000,108,6.4,English,Hollywood
The War of the Roses,1989,Comedy,26000000,116,6.8,English,Hollywood
Wild Orchid,1989,Drama,37010639,105,4.6,English,Hollywood
Little Monsters,1989,Adventure,37010639,100,6.1,English,Hollywood
Ghostbusters II,1989,Action,37000000,108,6.6,English,Hollywood
The Wizard,1989,Adventure,6000000,100,6.1,English,Hollywood
Uncle Buck,1989,Comedy,15000000,100,7.0,English,Hollywood
Steel Magnolias,1989,Comedy,15000000,117,7.3,English,Hollywood
Cousins,1989,Comedy,13000000,113,6.3,English,Hollywood
Indiana Jones and the Last Crusade,1989,Action,48000000,127,8.2,English,Hollywood
Road House,1989,Action,17000000,114,6.6,English,Hollywood
Batman,1989,Action,35000000,126,7.5,English,Hollywood
Bill & Ted's Excellent Adventure,1989,Adventure,10000000,90,7.0,English,Hollywood
Field of Dreams,1989,Drama,37010639,107,7.5,English,Hollywood
Dead Poets Society,1989,Comedy,16400000,128,8.1,English,Hollywood
The Little Mermaid,1989,Animation,40000000,83,7.6,English,Hollywood
The Abyss,1989,Adventure,70000000,140,7.5,English,Hollywood
Back to the Future Part II,1989,Adventure,40000000,108,7.8,English,Hollywood
Do the Right Thing,1989,Comedy,6500000,120,8.0,English,Hollywood
"Honey, I Shrunk the Kids",1989,Adventure,18000000,93,6.4,English,Hollywood
Weekend at Bernie's,1989,Adventure,37010639,97,6.4,English,Hollywood
The Karate Kid Part III,1989,Action,37010639,112,5.3,English,Hollywood
"Sex, Lies, and Videotape",1989,Drama,1200000,100,7.2,English,Hollywood
When Harry Met Sally...,1989,Comedy,16000000,95,7.6,English,Hollywood
Major League,1989,Comedy,11000000,107,7.2,English,Hollywood
Pet Sematary,1989,Fantasy,11500000,103,6.6,English,Hollywood
UHF,1989,Comedy,5000000,97,7.0,English,Hollywood
Turner & Hooch,1989,Comedy,13000000,97,6.2,English,Hollywood
Star Trek V: The Final Frontier,1989,Action,27800000,107,5.5,English,Hollywood
Next of Kin,1989,Action,12000000,108,5.8,English,Hollywood
The Fly II,1989,Drama,37010639,105,5.1,English,Hollywood
She-Devil,1989,Comedy,37010639,99,5.6,English,Hollywood
Blaze,1989,Biography,22000000,120,6.0,English,Hollywood
Gleaming the Cube,1989,Action,10000000,105,6.3,English,Hollywood
Fletch Lives,1989,Comedy,8000000,95,6.1,English,Hollywood
Communion,1989,Biography,5000000,107,5.6,English,Hollywood
Crimes and Misdemeanors,1989,Comedy,19000000,104,7.9,English,Hollywood
An Innocent Man,1989,Action,37010639,113,6.5,English,Hollywood
Loverboy,1989,Comedy,37010639,98,6.1,English,Hollywood
Kill Me Again,1989,Action,4000000,94,6.3,English,Hollywood
Millennium,1989,Drama,37010639,108,5.8,English,Hollywood
Chances Are,1989,Comedy,16000000,108,6.5,English,Hollywood
The Dream Team,1989,Comedy,15000000,113,6.5,English,Hollywood
Kinjite: Forbidden Subjects,1989,Action,5000000,97,5.5,English,Hollywood
Look Who's Talking,1989,Comedy,7500000,93,5.9,English,Hollywood
Great Balls of Fire!,1989,Biography,37010639,108,6.2,English,Hollywood
Shocker,1989,Comedy,5000000,109,5.5,English,Hollywood
The Fabulous Baker Boys,1989,Comedy,13000000,114,6.9,English,Hollywood
Let It Ride,1989,Comedy,18000000,90,6.8,English,Hollywood
She's Out of Control,1989,Comedy,37010639,90,5.4,English,Hollywood
Always,1989,Drama,31000000,122,6.4,English,Hollywood
Teen Witch,1989,Comedy,37010639,90,6.1,English,Hollywood
Cyborg,1989,Action,500000,86,5.1,English,Hollywood
Leviathan,1989,Adventure,25000000,98,5.8,English,Hollywood
Best of the Best,1989,Action,5000000,97,6.4,English,Hollywood
Kickboxer,1989,Action,1500000,97,6.5,English,Hollywood
Troop Beverly Hills,1989,Adventure,18000000,105,5.8,English,Hollywood
Driving Miss Daisy,1989,Drama,7500000,99,7.4,English,Hollywood
Drugstore Cowboy,1989,Crime,2500000,101,7.3,English,Hollywood
Black Rain,1989,Action,30000000,125,6.6,English,Hollywood
Dream a Little Dream,1989,Comedy,37010639,114,5.8,English,Hollywood
Halloween 5: The Revenge of Michael Myers,1989,Horror,5000000,96,5.1,English,Hollywood
DeepStar Six,1989,Action,8000000,99,5.4,English,Hollywood
Sea of Love,1989,Crime,19000000,113,6.8,English,Hollywood
Skin Deep,1989,Comedy,9000000,101,6.1,English,Hollywood
A Nightmare on Elm Street 5: The Dream Child,1989,Fantasy,6000000,89,5.1,English,Hollywood
K-9,1989,Action,17000000,101,6.0,English,Hollywood
Lean on Me,1989,Drama,10000000,108,7.4,English,Hollywood
Swarg,1990,Drama,1400000,160,6.6,Hindi,Bollywood
Aaj Ka Arjun,1990,"Action ,Crime ,Drama",1400000,164,4.7,Hindi,Bollywood
Haatim Tai,1990,Fantasy,1400000,125,5.7,Hindi,Bollywood
Kroadh,1990,"Action ,Crime ,Drama",1400000,144,5.1,Hindi,Bollywood
Izzatdaar,1990,"Action ,Crime ,Drama ,Thriller",1400000,172,5.2,Hindi,Bollywood
Ek Doctor Ki Maut,1990,Drama,1400000,122,8.4,Hindi,Bollywood
Ankusham,1990,"Action ,Drama",1400000,139,7.8,Telugu,Tollywood
Garam Jawani,1990,Thriller,1400000,101,6.3,Hindi,Bollywood
Ghayal,1990,"Action ,Crime ,Drama ,Thriller",1400000,163,7.6,Hindi,Bollywood
Doodh Ka Karz,1990,"Action ,Drama ,Fantasy ,Thriller",1400000,168,5.1,Hindi,Bollywood
Bandh Darwaza,1990,"Action ,Drama ,Horror ,Thriller",1400000,155,5.1,Hindi,Bollywood
Pratibandh,1990,"Action ,Drama",1400000,159,6.1,Hindi,Bollywood
In Harihar Nagar,1990,"Mystery ,Comedy ,Crime ,Thriller",1400000,133,8.6,Malayalam,Mollywood
Sheela Meri Jaan,1990,Thriller,1400000,140,6.3,Hindi,Bollywood
Aashiqui,1990,"Musical ,Drama ,Romance",1400000,152,6.2,Hindi,Bollywood
Ee Thanutha Veluppan Kalathu,1990,"Mystery ,Thriller",1400000,140,7.3,Malayalam,Mollywood
Gulabi Raaten,1990,Crime,1400000,140,5.0,Hindi,Bollywood
Baaghi: A Rebel for Love,1990,"Action ,Romance",1400000,157,5.7,Hindi,Bollywood
Pyasa Darinda,1990,Horror,1400000,140,6.3,Hindi,Bollywood
Sheshnaag,1990,"Fantasy ,Thriller",1400000,145,4.7,Hindi,Bollywood
Ghar Ho To Aisa,1990,Drama,1400000,155,6.0,Hindi,Bollywood
Hirak Jayanti,1990,"Drama ,Romance",1400000,130,7.0,Other Language,Other-wood
Qatil Jawani,1990,"Crime ,Drama ,Thriller",1400000,140,6.3,Hindi,Bollywood
Anjali,1990,"Drama ,Family",1400000,150,8.2,Tamil,Kollywood
Deewana Mujh Sa Nahin,1990,"Comedy ,Drama ,Romance",1400000,130,5.9,Hindi,Bollywood
Chotu Ka Badla,1990,Comedy,1400000,140,6.3,Hindi,Bollywood
Chatriyan,1990,Action,1400000,140,7.7,Tamil,Kollywood
Badnam,1990,"Action ,Drama ,Romance",1400000,139,5.7,Other Language,Other-wood
Love at Large,1990,Comedy,37010639,97,5.7,English,Hollywood
Mindwalk,1990,Drama,37010639,112,7.6,English,Hollywood
Meet the Applegates,1990,Comedy,5000000,90,5.5,English,Hollywood
Lekin...,1990,"Musical ,Drama ,Fantasy",1400000,171,7.6,Hindi,Bollywood
Betsy's Wedding,1990,Comedy,37010639,94,5.6,English,Hollywood
