Name,Year,Genre,Budget,Duration,Rating,Language,Industry
Blank,2019,"Action ,Thriller",1400000,107,6.0,Hindi,Bollywood
Gurkha,2019,"Comedy ,Drama",1400000,144,5.5,Tamil,Kollywood
Notebook,2019,"Drama ,Romance",1400000,115,6.8,Hindi,Bollywood
Kolaigaran,2019,"Action ,Crime ,Drama ,Thriller",1400000,109,7.2,Tamil,Kollywood
Seven,2019,Thriller,1400000,117,5.2,Telugu,Tollywood
Ittymaani: Made in China,2019,"Comedy ,Drama",1400000,158,5.2,Malayalam,Mollywood
Setters,2019,Thriller,1400000,126,5.2,Hindi,Bollywood
Kadaram Kondan,2019,"Action ,Thriller",1400000,121,5.8,Tamil,Kollywood
Sharma ji ki lag gayi,2019,Comedy,1400000,122,4.1,Hindi,Bollywood
Uyare,2019,Drama,1400000,125,8.1,Malayalam,Mollywood
Airaa,2019,"Drama ,Horror",1400000,142,4.6,Tamil,Kollywood
706,2019,Thriller,1400000,120,5.3,Hindi,Bollywood
72 Hours: Martyr Who Never Died,2019,"Action ,Biography ,Drama ,War",1500000,130,5.3,Hindi,Bollywood
Norm of the North: King Sized Adventure,2019,"Adventure ,Animation ,Comedy ,Family",1400000,90,3.2,English,Hollywood
Ishq,2019,"Drama ,Romance ,Thriller",1400000,134,7.6,Malayalam,Mollywood
Seemathurai,2018,Romance,1400000,115,6.3,Tamil,Kollywood
Nikka Zaildar 3,2019,Comedy,1400000,117,3.7,Other Language,Other-wood
iSmart Shankar,2019,"Action ,Western",1400000,140,6.0,Telugu,Tollywood
PM Narendra Modi,2019,"Biography ,Drama",1400000,136,3.3,Hindi,Bollywood
Saak,2019,"Comedy ,Drama ,Family",500000,121,6.4,Other Language,Other-wood
Sindhubaadh,2019,"Action ,Thriller",1400000,133,5.3,Tamil,Kollywood
Gaddalakonda Ganesh,2019,"Action ,Thriller",1400000,130,7.4,Telugu,Tollywood
Brochevarevarura,2019,Comedy,1400000,138,8.1,Telugu,Tollywood
Athiran,2019,"Mystery ,Thriller",1400000,135,6.8,Malayalam,Mollywood
Gunwali Dulhaniya,2019,"Comedy ,Romance",1400000,140,5.2,Hindi,Bollywood
Jessie,2019,"Horror ,Thriller",1400000,106,7.2,Telugu,Tollywood
Manoharam,2019,"Comedy ,Drama",1400000,122,7.6,Malayalam,Mollywood
Manmadhudu 2,2019,"Comedy ,Drama ,Romance",1400000,155,4.7,Telugu,Tollywood
Rakshasudu,2019,"Action ,Crime ,Thriller",1400000,122,8.4,Telugu,Tollywood
Agent Sai Srinivasa Athreya,2019,"Action ,Comedy ,Crime ,Thriller",20000,148,8.6,Telugu,Tollywood
Vinci Da,2019,"Mystery ,Crime ,Thriller",1400000,117,7.2,Other Language,Other-wood
Chopsticks,2019,"Comedy ,Drama",1400000,100,6.5,Hindi,Bollywood
Raatchasi,2019,Drama,1000000,134,7.3,Tamil,Kollywood
Thanneer Mathan Dhinangal,2019,"Comedy ,Romance",1400000,136,8.3,Malayalam,Mollywood
Chal Mera Putt,2019,"Comedy ,Drama",1400000,124,8.1,Other Language,Other-wood
Barot House,2019,Thriller,1400000,89,7.2,Hindi,Bollywood
Namma Veettu Pillai,2019,"Action ,Comedy ,Drama",1400000,153,6.4,Tamil,Kollywood
Comali,2019,Comedy,1400000,143,7.2,Tamil,Kollywood
Norm of the North: Keys to the Kingdom,2017,"Adventure ,Animation ,Comedy ,Family",1400000,91,2.9,English,Hollywood
Haseena Parkar,2017,"Biography ,Crime ,Thriller",1400000,135,4.2,English,Hollywood
Raanjhanaa,2013,"Drama ,Romance",4900000,140,7.6,Hindi,Bollywood
The Last Color,2019,Drama,500000,90,8.8,Hindi,Bollywood
Miral,2010,"Drama ,History",1400000,112,6.2,English,Hollywood
Genius,2018,"Action ,Thriller",1400000,165,4.6,Hindi,Bollywood
Neevevaro,2018,Romance,1400000,130,7.0,Telugu,Tollywood
Mirchi,2013,"Action ,Drama",1400000,155,7.2,Telugu,Tollywood
5 Weddings,2018,"Comedy ,Drama ,Romance",1400000,90,3.2,English,Hollywood
Soni,2018,Drama,450000,97,7.2,Hindi,Bollywood
Shuddh Desi Romance,2013,"Drama ,Romance",1400000,141,5.7,Hindi,Bollywood
Sarbjit,2016,"Biography ,Drama",1400000,131,7.2,Hindi,Bollywood
Rx 100,2018,"Action ,Drama ,Romance",1400000,153,6.9,Telugu,Tollywood
Court,2014,Drama,1400000,116,7.7,Other Language,Other-wood
Akira,2016,"Action ,Thriller",1400000,137,5.9,Hindi,Bollywood
Miss Teacher,2016,Romance,2520000,133,3.1,Hindi,Bollywood
Hyper,2016,"Action ,Drama",1400000,144,5.6,Telugu,Tollywood
And the Oskar Goes To..,2019,Drama,1400000,124,7.5,Malayalam,Mollywood
Main Tera Hero,2014,"Action ,Comedy ,Romance",1400000,128,5.2,Hindi,Bollywood
Majili,2019,"Drama ,Romance",1400000,154,7.2,Telugu,Tollywood
Baadshaho,2017,"Action ,Thriller",1400000,136,4.9,Hindi,Bollywood
Redrum,2018,Thriller,1400000,140,4.2,Hindi,Bollywood
The Ashram,2018,"Mystery ,Drama ,Fantasy",1400000,85,5.1,English,Hollywood
Kalippu,2019,Thriller,1400000,130,6.6,Malayalam,Mollywood
Brothers,2015,"Action ,Drama ,Sport",10205000,156,6.5,Hindi,Bollywood
No One Killed Jessica,2011,"Biography ,Crime ,Drama ,Thriller",126000,136,7.2,Hindi,Bollywood
Thank You,2011,Comedy,1400000,125,4.6,Hindi,Bollywood
Phobia,2016,"Mystery ,Drama ,Thriller",1400000,112,6.9,Hindi,Bollywood
Chitralahari,2019,Drama,1400000,131,7.2,Telugu,Tollywood
Mauli,2018,Action,1400000,134,6.0,Other Language,Other-wood
Sairat,2016,"Drama ,Romance",1400000,174,8.3,Other Language,Other-wood
Ardaas Karaan,2019,Drama,1400000,140,9.2,Other Language,Other-wood
Rocky,2019,"Action ,Drama ,Romance",1400000,140,6.2,Other Language,Other-wood
Shadaa,2019,"Comedy ,Music ,Romance",1400000,128,6.5,Other Language,Other-wood
Solar Eclipse: Depth of Darkness,2019,"Drama ,History",1400000,160,6.6,English,Hollywood
Nanban,2012,"Comedy ,Drama",8400000,188,7.4,Tamil,Kollywood
Milan Talkies,2019,Drama,1400000,141,5.2,Hindi,Bollywood
Hamari Adhuri Kahani,2015,"Drama ,Romance",4900000,129,6.7,Hindi,Bollywood
Bharat Ane Nenu,2018,"Action ,Drama",1400000,173,7.7,Telugu,Tollywood
Angry Indian Goddesses,2015,"Comedy ,Drama",1400000,121,7.1,Hindi,Bollywood
Jiivi,2019,"Drama ,Thriller",1400000,122,8.0,Tamil,Kollywood
Hate Story,2012,"Drama ,Thriller",1400000,140,5.3,Hindi,Bollywood
Monster Island,2017,"Adventure ,Animation ,Comedy ,Family ,Fantasy",1400000,80,4.7,English,Hollywood
Imaikkaa Nodigal,2018,"Action ,Crime ,Drama ,Thriller",1400000,170,7.4,Tamil,Kollywood
Cheelzadap,2019,Thriller,1400000,140,4.0,Other Language,Other-wood
A Death in the Gunj,2016,"Drama ,Thriller",1400000,110,7.5,English,Hollywood
Ludo,2015,"Fantasy ,Horror ,Thriller",196000,90,2.9,Other Language,Other-wood
#MeToo,2019,"Crime ,Drama ,Thriller",1400000,140,4.7,Hindi,Bollywood
Kaakkaa Muttai,2014,"Comedy ,Drama",1400000,91,8.4,Tamil,Kollywood
Thani Oruvan,2015,"Action ,Crime ,Thriller",2800000,160,8.4,Tamil,Kollywood
Double Barrel,2015,"Action ,Comedy ,Thriller",1400000,158,5.4,Malayalam,Mollywood
That Girl in Yellow Boots,2010,"Mystery ,Crime ,Drama ,Thriller",1400000,103,6.7,Hindi,Bollywood
Spyder,2017,"Action ,Thriller",16800000,155,6.7,Telugu,Tollywood
Vodka Diaries,2018,"Mystery ,Thriller",1400000,120,5.6,Hindi,Bollywood
Badnaam Gali,2019,Comedy,1400000,95,7.1,Hindi,Bollywood
Chittagong,2012,"Action ,Drama ,War",1400000,105,7.2,Hindi,Bollywood
Eega,2012,"Action ,Comedy ,Fantasy",4200000,145,7.8,Telugu,Tollywood
K-13,2019,"Mystery ,Action ,Drama ,Thriller",1400000,103,6.1,Tamil,Kollywood
Nautanki Saala!,2013,Comedy,1400000,119,5.8,Hindi,Bollywood
Gone Kesh,2019,Drama,1400000,110,7.7,Hindi,Bollywood
Run Raja Run,2014,"Comedy ,Drama",1400000,137,7.4,Telugu,Tollywood
Lootera,2013,"Drama ,Romance",1400000,136,7.3,Hindi,Bollywood
Once Upon a Time in Mumbaai,2010,"Action ,Crime ,Drama ,Romance",1400000,134,7.4,Hindi,Bollywood
Lucknow Central,2017,"Action ,Drama ,Music ,Thriller",1400000,133,6.2,Hindi,Bollywood
Ondu Motteya Kathe,2017,"Comedy ,Drama",1400000,124,8.1,Kannada,Sandalwood
Hate Story 3,2015,"Drama ,Thriller",1400000,126,4.5,Hindi,Bollywood
Holiday,2014,"Action ,Thriller",7000000,160,7.2,Hindi,Bollywood
Savyasachi,2018,Action,1400000,151,5.5,Telugu,Tollywood
Bhoothnath Returns,2014,"Comedy ,Drama ,Fantasy",1400000,155,6.7,Hindi,Bollywood
Teen Patti,2010,"Crime ,Drama ,Thriller",3500000,142,4.1,Hindi,Bollywood
Ulidavaru Kandanthe,2014,"Comedy ,Crime ,Drama ,Thriller",294000,154,8.4,Kannada,Sandalwood
The Black Prince,2017,"Drama ,History",1400000,118,6.6,English,Hollywood
Kurukshetra,2019,"History ,War",8400000,185,7.6,Kannada,Sandalwood
Chillar Party,2011,"Comedy ,Drama ,Family",1400000,135,7.4,Hindi,Bollywood
Antariksham 9000 kmph,2018,"Adventure ,Drama ,Western",1400000,140,6.1,Telugu,Tollywood
A Scandall,2016,Thriller,700000,112,3.1,Hindi,Bollywood
Haunted - 3D,2011,"Mystery ,Horror ,Thriller",1400000,143,6.2,Hindi,Bollywood
Mugamoodi,2012,"Action ,Adventure",2800000,150,5.0,Tamil,Kollywood
Ninnu Thalachi,2019,"Comedy ,Romance",560000,138,8.0,Telugu,Tollywood
Ready,2011,"Action ,Comedy",1400000,145,4.7,Hindi,Bollywood
Climax,2013,"Drama ,Romance",1400000,125,3.2,Malayalam,Mollywood
Fever,2016,"Mystery ,Crime",980000,123,4.7,Hindi,Bollywood
Mere Pyare Prime Minister,2018,Drama,2000000,104,6.8,English,Hollywood
1st Rank Raju (Telugu),2019,"Comedy ,Drama ,Romance",1400000,140,5.8,Telugu,Tollywood
Tanu Weds Manu Returns,2015,"Comedy ,Drama ,Romance",1400000,128,7.7,Hindi,Bollywood
Natsamrat,2016,"Drama ,Family",1400000,166,9.1,Other Language,Other-wood
Action Replayy,2010,"Comedy ,Romance ,Western",1400000,129,4.2,Hindi,Bollywood
Chaal Jeevi Laiye,2019,Drama,1400000,137,8.5,Other Language,Other-wood
Hasee Toh Phasee,2014,"Comedy ,Romance",1400000,141,6.8,Hindi,Bollywood
Bairavaa,2017,"Action ,Thriller",1400000,169,5.9,Tamil,Kollywood
Once Again,2018,"Drama ,Romance",1300000,101,7.1,Hindi,Bollywood
Agent Vinod,2012,"Action ,Adventure ,Thriller",1400000,157,5.1,Hindi,Bollywood
Unfreedom,2014,"Crime ,Drama ,Romance ,Thriller",1500000,102,5.1,English,Hollywood
Luv Ka the End,2011,"Comedy ,Drama",1400000,106,4.8,Hindi,Bollywood
Dobaara: See Your Evil,2017,"Mystery ,Horror",1400000,106,3.9,Hindi,Bollywood
Simran,2017,"Crime ,Drama ,Thriller",1400000,124,5.3,Hindi,Bollywood
OK Jaanu,2017,"Drama ,Romance",1400000,135,5.1,Hindi,Bollywood
Tere Naal Love Ho Gaya,2012,"Comedy ,Drama ,Romance",1400000,130,5.8,Hindi,Bollywood
R... Rajkumar,2013,"Action ,Romance",5600000,146,5.2,Hindi,Bollywood
Shanghai,2012,"Mystery ,Crime ,Thriller",1400000,120,7.2,Hindi,Bollywood
Fukrey Returns,2017,Comedy,1400000,141,6.5,Hindi,Bollywood
Hate Story IV,2018,"Crime ,Drama ,Thriller",1400000,131,3.3,Hindi,Bollywood
Jazbaa,2015,"Action ,Crime ,Drama ,Thriller",4400000,119,5.8,Hindi,Bollywood
Ladies vs. Ricky Bahl,2011,"Comedy ,Drama ,Romance",1400000,140,5.9,Hindi,Bollywood
Buddies in India,2017,"Action ,Comedy",1400000,99,3.7,Other Language,Other-wood
Raavan,2010,"Action ,Adventure ,Drama ,Romance ,Thriller",1400000,130,5.4,Hindi,Bollywood
Jai Ho,2014,"Action ,Drama",10500000,135,5.2,Hindi,Bollywood
Shootout at Wadala,2013,"Action ,Crime",3640000,155,5.9,Hindi,Bollywood
Family of Thakurganj,2019,"Action ,Drama",1400000,127,9.4,Hindi,Bollywood
Aami Shudhu Cheyechhi Tomay,2014,"Comedy ,Drama ,Romance",1400000,135,6.5,Other Language,Other-wood
Behen Hogi Teri,2017,Comedy,70000000,128,5.5,Hindi,Bollywood
Tholi Prema,2018,Romance,1400000,137,7.3,Telugu,Tollywood
The Shaukeens,2014,Comedy,1400000,124,5.0,Hindi,Bollywood
404: Error Not Found,2011,"Mystery ,Drama ,Thriller",1400000,121,7.2,Hindi,Bollywood
Dhanak,2015,Drama,1400000,106,8.0,Hindi,Bollywood
Umrika,2015,"Comedy ,Drama",1400000,98,6.6,Hindi,Bollywood
Yamla Pagla Deewana 2,2013,"Action ,Comedy ,Drama",1400000,154,3.4,Hindi,Bollywood
Charlie,2015,"Musical ,Drama ,Thriller",960400,130,7.9,Malayalam,Mollywood
Luv Shuv Tey Chicken Khurana,2012,Comedy,1400000,140,6.6,Hindi,Bollywood
369,2018,"Mystery ,Crime ,Thriller",1400000,117,6.4,Malayalam,Mollywood
Happy Ending,2014,"Comedy ,Romance",1400000,135,5.4,Hindi,Bollywood
Once Upon a Time in Mumbai Dobaara!,2013,"Action ,Crime ,Drama",11900000,160,4.6,Hindi,Bollywood
Bodyguard,2011,"Action ,Comedy ,Romance",8400000,130,4.6,Hindi,Bollywood
8 Thottakkal,2017,"Action ,Crime ,Thriller",1400000,145,7.6,Tamil,Kollywood
Hate Story 2,2014,"Drama ,Thriller",1400000,130,4.4,Hindi,Bollywood
Kavaludaari,2019,Thriller,392000,143,8.1,Kannada,Sandalwood
Kuttrame Thandanai,2016,"Mystery ,Crime ,Drama",1400000,100,7.8,Tamil,Kollywood
ABCD: American-Born Confused Desi,2019,Comedy,1400000,145,5.8,Telugu,Tollywood
David,2013,"Action ,Crime ,Drama ,Romance ,Thriller",7000000,155,6.2,Tamil,Kollywood
Tanu Weds Manu,2011,"Comedy ,Drama ,Romance",1400000,113,6.7,Hindi,Bollywood
Tumhari Sulu,2017,"Comedy ,Drama",1400000,150,7.0,Hindi,Bollywood
Bucket List,2018,Family,1400000,150,5.9,Other Language,Other-wood
Begum Jaan,2017,"Action ,Drama ,History",1400000,128,5.5,Hindi,Bollywood
Badmaa$h Company,2010,"Comedy ,Crime ,Drama",1400000,142,6.0,Hindi,Bollywood
Mirzya,2016,"Action ,Adventure ,Drama ,Fantasy ,Romance",1400000,129,4.6,Hindi,Bollywood
Bhopal: A Prayer for Rain,2014,Drama,6000000,96,7.2,English,Hollywood
Jet Trash,2016,"Drama ,Thriller",1400000,85,5.2,English,Hollywood
Hunterrr,2015,"Comedy ,Romance",630000,141,7.0,Hindi,Bollywood
Kyoyang Ngarmo,2018,Drama,1400000,91,7.0,Other Language,Other-wood
Njan Prakashan,2018,"Comedy ,Drama",1400000,131,7.6,Malayalam,Mollywood
The Dirty Picture,2011,"Biography ,Drama",4200000,144,6.6,Hindi,Bollywood
Deool Band,2015,Drama,1400000,181,7.0,Other Language,Other-wood
Cabaret,2019,"Musical ,Drama ,Thriller",1400000,95,3.5,Hindi,Bollywood
Mr. X,2015,"Action ,Crime ,Thriller ,Western",1400000,133,3.7,Hindi,Bollywood
Oru Adaar Love,2019,"Comedy ,Romance",35000,145,5.9,Malayalam,Mollywood
Titli,2014,"Action ,Drama ,Thriller",1400000,116,7.6,Hindi,Bollywood
Aandavan Kattalai,2016,Drama,1400000,151,8.2,Tamil,Kollywood
Hostel,2011,"Action ,Crime ,Drama ,Romance ,Thriller",1400000,111,5.1,Hindi,Bollywood
Freaky Ali,2016,"Comedy ,Sport",1400000,120,4.9,Hindi,Bollywood
Smile Please,2019,Drama,1400000,132,7.7,Other Language,Other-wood
Kala Shah Kala,2019,Comedy,1400000,140,7.8,Other Language,Other-wood
Irumbu Thirai,2018,"Action ,Thriller",1400000,160,7.7,Tamil,Kollywood
Teen Aur Aadha,2018,Drama,126000,121,6.8,Hindi,Bollywood
Irada,2017,"Mystery ,Drama ,Thriller",1400000,109,6.2,Hindi,Bollywood
Dassehra,2018,"Action ,Thriller",1400000,131,3.8,Hindi,Bollywood
Kis Kisko Pyaar Karoon,2015,Comedy,2100000,133,5.7,Hindi,Bollywood
Lucia,2013,"Drama ,Romance ,Thriller ,Western",71400,135,8.3,Kannada,Sandalwood
Any Body Can Dance 2,2015,"Biography ,Drama ,Music",1400000,154,5.5,Hindi,Bollywood
Naa Peru Surya Na Illu India,2018,Action,1400000,163,6.9,Telugu,Tollywood
Fastey Fasaatey,2019,"Drama ,Romance",1400000,119,6.8,Hindi,Bollywood
Yevadu,2014,"Action ,Thriller",1400000,165,5.5,Telugu,Tollywood
Shamitabh,2015,Drama,1400000,155,6.8,Hindi,Bollywood
Bol Bachchan,2012,"Action ,Comedy",9800000,155,5.5,Hindi,Bollywood
Adanga Maru,2018,"Action ,Thriller",1400000,145,7.1,Tamil,Kollywood
Singham Returns,2014,"Action ,Drama",1400000,142,5.7,Hindi,Bollywood
Monologues of an Indian Sex Maniac,2014,"Crime ,Drama ,Romance",50000000,100,7.4,English,Hollywood
Hippi,2019,"Action ,Comedy ,Romance",1400000,143,5.4,Telugu,Tollywood
Nude: Chitraa,2018,Drama,1400000,140,7.7,Other Language,Other-wood
Tikli and Laxmi Bomb,2017,Drama,1400000,151,8.3,Hindi,Bollywood
Battalion 609,2019,War,1400000,131,4.2,Hindi,Bollywood
Sarkar 3,2017,"Action ,Crime ,Drama ,Thriller",7700000,130,4.9,Hindi,Bollywood
Force,2011,"Action ,Thriller",1400000,137,6.4,Hindi,Bollywood
Amen,2013,"Musical ,Drama ,Romance",1400000,165,7.8,Malayalam,Mollywood
Warrior Savitri,2016,"Action ,Thriller",1400000,136,5.0,Hindi,Bollywood
Yennai Arindhaal,2015,"Action ,Thriller",7000000,168,7.3,Tamil,Kollywood
Kanchana 3,2019,"Action ,Comedy ,Horror",5600000,164,4.2,Tamil,Kollywood
24,2016,"Action ,Thriller ,Western",9800000,164,7.8,Tamil,Kollywood
Rann,2010,"Mystery ,Drama ,Thriller",1400000,137,6.9,Hindi,Bollywood
Phillauri,2017,"Musical ,Comedy ,Drama ,Fantasy ,Romance",1400000,138,6.1,Hindi,Bollywood
Brij Mohan Amar Rahe,2017,"Comedy ,Crime ,Drama",1400000,105,7.0,Hindi,Bollywood
Ee Nagaraniki Emaindi,2018,"Comedy ,Drama",1400000,122,7.9,Telugu,Tollywood
Ferrari Ki Sawaari,2012,"Comedy ,Drama ,Family ,Sport",1400000,140,6.4,Hindi,Bollywood
Manjhi: The Mountain Man,2015,"Adventure ,Biography ,Drama",1120000,120,8.0,Hindi,Bollywood
Yaariyan,2014,"Drama ,Romance",1400000,145,2.7,Hindi,Bollywood
Nannaku Prematho,2016,"Action ,Drama ,Thriller",7000000,168,7.6,Telugu,Tollywood
Aisha,2010,"Comedy ,Drama ,Romance",1960000,126,5.0,Hindi,Bollywood
Noor,2017,"Comedy ,Drama",1400000,117,4.0,Hindi,Bollywood
No Problem,2010,"Action ,Comedy ,Crime ,Drama",1400000,139,4.2,Hindi,Bollywood
Thondimuthalum Dhriksakshiyum,2017,"Crime ,Drama ,Thriller",1400000,135,8.2,Malayalam,Mollywood
The Journey of Karma,2018,Drama,980000,98,6.3,Hindi,Bollywood
Jilla,2014,"Action ,Drama",1400000,185,6.0,Tamil,Kollywood
Fraud Saiyyan,2019,"Comedy ,Drama",1400000,109,4.2,Hindi,Bollywood
Kaala,2018,"Action ,Drama",1400000,162,6.8,Tamil,Kollywood
Bakrid,2019,Drama,1400000,121,7.6,Tamil,Kollywood
Wrong Side Raju,2016,"Drama ,Thriller",1400000,130,8.0,Other Language,Other-wood
Puriyaadha Pudhir,2017,Thriller,1120000,140,6.6,Tamil,Kollywood
Band Baaja Baaraat,2010,"Comedy ,Drama ,Romance",1400000,139,7.2,Hindi,Bollywood
Brahman Naman,2016,Comedy,1400000,95,5.6,English,Hollywood
Thegidi,2014,"Mystery ,Crime ,Thriller",1400000,126,7.8,Tamil,Kollywood
Ajji,2017,Drama,1400000,104,7.0,Hindi,Bollywood
Molly Aunty Rocks,2012,Drama,350000,140,6.0,Malayalam,Mollywood
Oopiri,2016,"Comedy ,Drama",1400000,158,8.0,Telugu,Tollywood
Mr.Local,2019,"Action ,Comedy ,Drama ,Romance",1400000,155,3.2,Tamil,Kollywood
Om Namo Venkatesaya,2017,"Biography ,Fantasy",3500000,140,7.3,Telugu,Tollywood
Indru Netru Naalai,2015,"Comedy ,Thriller ,Western",1400000,146,8.0,Tamil,Kollywood
Firangi,2017,"Comedy ,Drama",1400000,158,4.5,Hindi,Bollywood
Thattathin Marayathu,2012,"Musical ,Drama ,Romance",400000,127,7.4,Malayalam,Mollywood
Dev,2019,"Action ,Adventure ,Romance",7700000,157,4.9,Tamil,Kollywood
Vishwaroopam,2013,"Action ,Thriller",13300000,148,8.2,Tamil,Kollywood
Taxiwaala,2018,"Comedy ,Horror ,Thriller",1400000,137,7.1,Telugu,Tollywood
One Day: Justice Delivered,2019,"Action ,Crime ,Thriller",1400000,124,6.8,Hindi,Bollywood
We Are Family,2010,"Drama ,Family",1400000,115,5.6,Hindi,Bollywood
Nadhoo Kha'n,2019,Drama,1400000,136,4.4,Other Language,Other-wood
Ab Tak Chhappan 2,2015,"Action ,Crime ,Thriller",1400000,106,5.8,Hindi,Bollywood
1920: Evil Returns,2012,"Drama ,Horror ,Romance",1400000,124,4.8,Hindi,Bollywood
Do Dooni Chaar,2010,"Comedy ,Drama",1400000,112,7.6,Hindi,Bollywood
Ungala Podanum Sir,2019,"Comedy ,Horror",1400000,140,6.3,Tamil,Kollywood
Bornoporichoy: A Grammar Of Death,2019,Thriller,1400000,122,5.1,Other Language,Other-wood
Hotel Salvation,2016,"Comedy ,Drama",1400000,102,7.1,Hindi,Bollywood
Classmates,2015,"Drama ,Romance ,Thriller",700000,155,7.5,Other Language,Other-wood
Marriage Palace,2018,Comedy,1400000,135,6.9,Other Language,Other-wood
Yatra,2019,"Biography ,Drama",2100000,127,8.4,Telugu,Tollywood
Lens,2016,"Mystery ,Drama ,Thriller",1400000,109,7.0,English,Hollywood
Poyi Maranju Parayathe,2016,Drama,1400000,135,6.3,Malayalam,Mollywood
Lingaa,2014,"Action ,Drama",1400000,174,5.7,Tamil,Kollywood
Bambukat,2016,"Comedy ,Drama",19600,118,7.6,Other Language,Other-wood
Paltan,2018,"Action ,Drama ,History ,War",1400000,150,5.2,Hindi,Bollywood
Kshanam,2016,Thriller,154000,110,8.3,Telugu,Tollywood
Kuppathu Raja,2019,"Comedy ,Drama",1400000,127,5.7,Tamil,Kollywood
Hexing,2017,Horror,1400000,80,5.2,English,Hollywood
Carbon,2018,"Adventure ,Thriller",1400000,146,6.8,Malayalam,Mollywood
Chhota Bheem and the Curse of Damyaan,2012,"Adventure ,Animation ,Fantasy",560000,88,6.5,Hindi,Bollywood
Malini & Co.,2015,"Action ,Romance ,Thriller",1400000,120,4.5,Telugu,Tollywood
Mankatha,2011,"Action ,Crime ,Thriller",5600000,155,7.5,Tamil,Kollywood
Subedar Joginder Singh,2018,"Action ,Biography ,Drama ,War",1400000,139,7.1,Other Language,Other-wood
Tum Bin 2,2016,"Drama ,Romance",1400000,147,4.8,Hindi,Bollywood
Veer,2010,"Action ,Adventure ,Drama ,Romance",1400000,169,4.6,Hindi,Bollywood
Shivam,2015,"Action ,Comedy ,Romance",2520000,168,5.3,Telugu,Tollywood
Sammohanam,2018,Romance,1400000,137,7.7,Telugu,Tollywood
Banjo,2016,"Action ,Drama ,Music",1400000,137,5.0,Hindi,Bollywood
Jamba Lakidi Pamba,2018,"Comedy ,Fantasy",1400000,141,7.3,Telugu,Tollywood
Geetha,2019,"Drama ,Romance",1400000,140,7.3,Kannada,Sandalwood
Kalakalapu 2,2018,"Comedy ,Drama",1400000,154,5.0,Tamil,Kollywood
Prem Ki Bujhini,2016,Romance,1400000,140,8.1,Other Language,Other-wood
Jolly LLB,2013,"Comedy ,Drama",1400000,135,7.5,Hindi,Bollywood
Byomkesh Gotro,2018,"Mystery ,Crime ,Thriller",1400000,136,6.2,Other Language,Other-wood
Paharganj,2019,"Mystery ,Crime ,Drama",1400000,108,5.8,Hindi,Bollywood
Oxygen,2017,"Action ,Thriller",1400000,156,5.5,Telugu,Tollywood
Zulfiqar,2016,"Crime ,Drama ,Thriller",1400000,139,5.7,Other Language,Other-wood
Saheb Biwi Aur Gangster 3,2018,"Action ,Crime ,Drama ,Thriller",1400000,140,4.3,Hindi,Bollywood
Brahmotsavam,2016,"Action ,Drama ,Family ,Romance",7000000,156,4.4,Telugu,Tollywood
Onaayum Aattukkuttiyum,2013,"Mystery ,Crime ,Thriller",1400000,141,8.2,Tamil,Kollywood
Rekka,2016,Action,1400000,141,4.9,Tamil,Kollywood
Poster Boys,2017,Comedy,1400000,128,5.5,Hindi,Bollywood
TuHiRe,2015,"Drama ,Romance",1400000,130,6.8,Other Language,Other-wood
100 Days of Love,2015,"Comedy ,Romance",560000,153,6.6,Malayalam,Mollywood
Velaikkaran,2017,"Action ,Thriller",1400000,160,7.4,Tamil,Kollywood
Aaradhu Sinam,2016,"Action ,Crime ,Thriller",490000,134,7.0,Tamil,Kollywood
Vikramadithyan,2014,Drama,1400000,143,6.7,Malayalam,Mollywood
LIE,2017,"Action ,Thriller",7000000,145,5.9,Telugu,Tollywood
Vajra Kavachadhara Govinda,2019,Action,420000,140,5.2,English,Hollywood
Sakka Podu Podu Raja,2017,"Action ,Comedy",1400000,129,4.1,Tamil,Kollywood
B.A. Pass 2,2017,Drama,1400000,125,2.1,Hindi,Bollywood
Akaash Vani,2013,"Drama ,Romance",1400000,149,6.2,Hindi,Bollywood
Raja Natwarlal,2014,"Crime ,Thriller",1400000,141,6.1,Hindi,Bollywood
Maragadha Naanayam,2017,"Adventure ,Comedy ,Fantasy",1400000,150,7.0,Tamil,Kollywood
Naduvula Konjam Pakkatha Kaanom,2012,"Comedy ,Drama",112000,162,8.2,Tamil,Kollywood
Looose Control,2018,Comedy,1400000,140,8.1,Other Language,Other-wood
Pathemari,2015,Drama,1400000,118,8.4,Malayalam,Mollywood
Puli,2015,"Action ,Adventure ,Fantasy",25200000,155,4.5,Tamil,Kollywood
Yutham Sei,2011,"Mystery ,Crime ,Drama ,Thriller",1400000,160,8.0,Tamil,Kollywood
